ctt,eid,rdt,ttl,ift,ser,at,anm,acd,cod,mag,maxi,int,json,en_ttl,en_anm
20230505162630,20230505162431,2023-05-05T16:26:00+09:00,震源・震度情報,発表,1,2023-05-05T16:24:00+09:00,石川県能登地方,390,+37.5+137.3+0/,3.4,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230505162630_20230505162431_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505161320,20230505161104,2023-05-05T16:13:00+09:00,震源・震度情報,発表,1,2023-05-05T16:11:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,3.7,2,"[{'code': '17', 'maxi': '2', 'city': [{'code': '1720500', 'maxi': '2'}, {'code': '1720400', 'maxi': '1'}, {'code': '1746300', 'maxi': '1'}]}]",20230505161320_20230505161104_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505160944,20230505160726,2023-05-05T16:09:00+09:00,震源・震度情報,発表,1,2023-05-05T16:07:00+09:00,石川県能登地方,390,+37.5+137.2-10000/,3.0,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230505160944_20230505160726_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505160200,20230505155840,2023-05-05T16:02:00+09:00,震源・震度情報,発表,1,2023-05-05T15:58:00+09:00,能登半島沖,495,+37.5+137.4-10000/,2.5,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230505160200_20230505155840_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Noto Peninsula
20230505155109,20230505154850,2023-05-05T15:51:00+09:00,震源・震度情報,発表,1,2023-05-05T15:48:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,3.0,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230505155109_20230505154850_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505154348,20230505154058,2023-05-05T15:43:00+09:00,震源・震度情報,発表,1,2023-05-05T15:41:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,3.3,2,"[{'code': '17', 'maxi': '2', 'city': [{'code': '1720500', 'maxi': '2'}]}]",20230505154348_20230505154058_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505153513,20230505153210,2023-05-05T15:35:00+09:00,震源・震度情報,発表,1,2023-05-05T15:32:00+09:00,能登半島沖,495,+37.6+137.4-10000/,2.4,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230505153513_20230505153210_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Noto Peninsula
20230505153235,20230505152915,2023-05-05T15:32:00+09:00,震源・震度情報,発表,1,2023-05-05T15:28:00+09:00,能登半島沖,495,+37.5+137.0-10000/,3.2,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230505153235_20230505152915_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Noto Peninsula
20230505153043,20230505152744,2023-05-05T15:30:00+09:00,震源・震度情報,発表,1,2023-05-05T15:27:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,2.6,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720500', 'maxi': '1'}]}]",20230505153043_20230505152744_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505151703,20230505151412,2023-05-05T15:17:00+09:00,震源・震度情報,発表,1,2023-05-05T15:14:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,3.6,2,"[{'code': '17', 'maxi': '2', 'city': [{'code': '1720500', 'maxi': '2'}]}]",20230505151703_20230505151412_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505150916,20230505150636,2023-05-05T15:09:00+09:00,震源・震度情報,発表,1,2023-05-05T15:06:00+09:00,能登半島沖,495,+37.6+137.3-10000/,3.9,2,"[{'code': '17', 'maxi': '2', 'city': [{'code': '1720500', 'maxi': '2'}, {'code': '1720200', 'maxi': '1'}]}]",20230505150916_20230505150636_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Noto Peninsula
20230505150111,20230505145729,2023-05-05T15:01:00+09:00,震源・震度情報,発表,1,2023-05-05T14:57:00+09:00,能登半島沖,495,+37.6+137.3-10000/,3.6,2,"[{'code': '17', 'maxi': '2', 'city': [{'code': '1720500', 'maxi': '2'}, {'code': '1720400', 'maxi': '1'}]}]",20230505150111_20230505145729_VXSE5k_1.json,Earthquake and Seismic Intensity Information,Off the Coast of Noto Peninsula
20230505145733,20230505145340,2023-05-05T14:57:00+09:00,震源・震度情報,発表,1,2023-05-05T14:53:00+09:00,石川県能登地方,390,+37.5+137.2-10000/,4.7,4,"[{'code': '17', 'maxi': '4', 'city': [{'code': '1720500', 'maxi': '4'}, {'code': '1746300', 'maxi': '3'}, {'code': '1720200', 'maxi': '2'}, {'code': '1720400', 'maxi': '2'}, {'code': '1720700', 'maxi': '2'}, {'code': '1738600', 'maxi': '2'}, {'code': '1746100', 'maxi': '2'}, {'code': '1738400', 'maxi': '1'}, {'code': '1740700', 'maxi': '1'}, {'code': '1721100', 'maxi': '2'}, {'code': '1720100', 'maxi': '1'}, {'code': '1720300', 'maxi': '1'}, {'code': '1720600', 'maxi': '1'}, {'code': '1720900', 'maxi': '1'}, {'code': '1721000', 'maxi': '1'}, {'code': '1721200', 'maxi': '1'}, {'code': '1736100', 'maxi': '1'}]}, {'code': '15', 'maxi': '2', 'city': [{'code': '1522200', 'maxi': '2'}, {'code': '1521600', 'maxi': '1'}, {'code': '1521700', 'maxi': '1'}, {'code': '1520200', 'maxi': '1'}, {'code': '1520400', 'maxi': '1'}, {'code': '1520500', 'maxi': '1'}, {'code': '1520800', 'maxi': '1'}, {'code': '1521000', 'maxi': '1'}, {'code': '1540500', 'maxi': '1'}, {'code': '1550400', 'maxi': '1'}, {'code': '1522400', 'maxi': '1'}]}, {'code': '16', 'maxi': '2', 'city': [{'code': '1620100', 'maxi': '2'}, {'code': '1632100', 'maxi': '2'}, {'code': '1632300', 'maxi': '2'}, {'code': '1620400', 'maxi': '1'}, {'code': '1620600', 'maxi': '1'}, {'code': '1620700', 'maxi': '1'}, {'code': '1632200', 'maxi': '1'}, {'code': '1634200', 'maxi': '1'}, {'code': '1634300', 'maxi': '1'}, {'code': '1621100', 'maxi': '2'}, {'code': '1620200', 'maxi': '1'}, {'code': '1620500', 'maxi': '1'}, {'code': '1620800', 'maxi': '1'}, {'code': '1620900', 'maxi': '1'}, {'code': '1621000', 'maxi': '1'}]}, {'code': '18', 'maxi': '2', 'city': [{'code': '1820800', 'maxi': '2'}, {'code': '1820100', 'maxi': '1'}, {'code': '1821000', 'maxi': '1'}]}, {'code': '20', 'maxi': '1', 'city': [{'code': '2058800', 'maxi': '1'}, {'code': '2060200', 'maxi': '1'}]}, {'code': '21', 'maxi': '1', 'city': [{'code': '2120300', 'maxi': '1'}, {'code': '2121700', 'maxi': '1'}]}]",20230505145733_20230505145340_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505145413,20230505145103,2023-05-05T14:54:00+09:00,震源・震度情報,発表,1,2023-05-05T14:51:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,3.8,1,"[{'code': '17', 'maxi': '1', 'city': [{'code': '1720200', 'maxi': '1'}, {'code': '1720400', 'maxi': '1'}, {'code': '1720500', 'maxi': '1'}]}]",20230505145413_20230505145103_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
20230505145234,20230505144750,2023-05-05T14:52:00+09:00,震源・震度情報,発表,1,2023-05-05T14:47:00+09:00,石川県能登地方,390,+37.5+137.3-10000/,4.0,3,"[{'code': '17', 'maxi': '3', 'city': [{'code': '1720500', 'maxi': '3'}, {'code': '1720200', 'maxi': '1'}, {'code': '1720400', 'maxi': '1'}, {'code': '1746300', 'maxi': '1'}]}]",20230505145234_20230505144750_VXSE5k_1.json,Earthquake and Seismic Intensity Information,"Noto, Ishikawa Prefecture"
